time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.latitude,.longitude,.altitude,.utm_easting,.utm_northing,.zone,.letter,.quality
2022/02/18/18:22:34.092123,328,1645226554,91676473,gps_data,42.33724333333333,-71.09255833333333,15.9,327613.7328368218,4689341.68850323,19,T,2
2022/02/18/18:22:35.083119,329,1645226555,81574916,gps_data,42.33724333333333,-71.09255833333333,16.0,327613.7328368218,4689341.68850323,19,T,5
2022/02/18/18:22:36.097373,330,1645226556,95963239,gps_data,42.33724333333333,-71.09256,16.1,327613.59553000994,4689341.691882126,19,T,5
2022/02/18/18:22:37.074756,331,1645226557,72284698,gps_data,42.33724333333333,-71.09256,16.1,327613.59553000994,4689341.691882126,19,T,5
2022/02/18/18:22:38.105358,332,1645226558,104690313,gps_data,42.33724333333333,-71.09255833333333,16.1,327613.7328368218,4689341.68850323,19,T,5
2022/02/18/18:22:39.080317,333,1645226559,77788114,gps_data,42.33724333333333,-71.09255833333333,15.9,327613.7328368218,4689341.68850323,19,T,2
2022/02/18/18:22:40.096026,334,1645226560,93411684,gps_data,42.33724333333333,-71.09255833333333,15.9,327613.7328368218,4689341.68850323,19,T,2
2022/02/18/18:22:41.072479,335,1645226561,70225238,gps_data,42.33724333333333,-71.09255833333333,15.9,327613.7328368218,4689341.68850323,19,T,5
2022/02/18/18:22:42.105002,336,1645226562,103372335,gps_data,42.33724333333333,-71.09255833333333,15.9,327613.7328368218,4689341.68850323,19,T,5
2022/02/18/18:22:43.060273,337,1645226563,59635639,gps_data,42.33724333333333,-71.09255833333333,15.9,327613.7328368218,4689341.68850323,19,T,5
2022/02/18/18:22:44.094719,338,1645226564,91630220,gps_data,42.33724333333333,-71.09256,16.0,327613.59553000994,4689341.691882126,19,T,5
2022/02/18/18:22:45.066029,339,1645226565,63788652,gps_data,42.33724333333333,-71.09256,16.0,327613.59553000994,4689341.691882126,19,T,5
2022/02/18/18:22:46.085669,340,1645226566,83463907,gps_data,42.33724333333333,-71.09255833333333,16.1,327613.7328368218,4689341.68850323,19,T,5
2022/02/18/18:22:47.079261,341,1645226567,78554868,gps_data,42.33724333333333,-71.09255833333333,16.1,327613.7328368218,4689341.68850323,19,T,5
2022/02/18/18:22:48.095855,342,1645226568,95189809,gps_data,42.33724333333333,-71.09255833333333,16.2,327613.7328368218,4689341.68850323,19,T,5
2022/02/18/18:22:49.075529,343,1645226569,74943780,gps_data,42.33724333333333,-71.09255833333333,16.2,327613.7328368218,4689341.68850323,19,T,5
2022/02/18/18:22:50.089056,344,1645226570,88395595,gps_data,42.33724333333333,-71.09256,16.2,327613.59553000994,4689341.691882126,19,T,5
2022/02/18/18:22:51.065491,345,1645226571,64788579,gps_data,42.33724333333333,-71.09256,16.2,327613.59553000994,4689341.691882126,19,T,5
2022/02/18/18:22:52.103359,346,1645226572,101082086,gps_data,42.33724333333333,-71.09256,16.2,327613.59553000994,4689341.691882126,19,T,5
2022/02/18/18:22:53.078600,347,1645226573,77961206,gps_data,42.33724333333333,-71.09256,16.2,327613.59553000994,4689341.691882126,19,T,5
2022/02/18/18:22:54.096378,348,1645226574,94336748,gps_data,42.33724333333333,-71.09256,16.2,327613.59553000994,4689341.691882126,19,T,5
2022/02/18/18:22:55.070949,349,1645226575,69228172,gps_data,42.33724333333333,-71.09256,16.2,327613.59553000994,4689341.691882126,19,T,5
2022/02/18/18:22:56.086970,350,1645226576,86321592,gps_data,42.33724333333333,-71.09256,16.2,327613.59553000994,4689341.691882126,19,T,5
2022/02/18/18:22:57.081204,351,1645226577,78872203,gps_data,42.33724333333333,-71.09256,16.2,327613.59553000994,4689341.691882126,19,T,5
2022/02/18/18:22:58.095480,352,1645226578,91557264,gps_data,42.33724333333333,-71.09256,16.1,327613.59553000994,4689341.691882126,19,T,5
2022/02/18/18:22:59.075415,353,1645226579,74631690,gps_data,42.337241666666664,-71.09256,16.0,327613.59097572305,4689341.506811454,19,T,5
2022/02/18/18:23:00.090077,354,1645226580,89280605,gps_data,42.337241666666664,-71.09256,15.9,327613.59097572305,4689341.506811454,19,T,5
2022/02/18/18:23:01.067390,355,1645226581,65079450,gps_data,42.337241666666664,-71.09256,15.8,327613.59097572305,4689341.506811454,19,T,5
2022/02/18/18:23:02.099567,356,1645226582,97665786,gps_data,42.337241666666664,-71.09256,15.7,327613.59097572305,4689341.506811454,19,T,5
2022/02/18/18:23:03.078892,357,1645226583,76593637,gps_data,42.337241666666664,-71.09256,15.7,327613.59097572305,4689341.506811454,19,T,5
2022/02/18/18:23:04.088951,358,1645226584,87262153,gps_data,42.337241666666664,-71.09256,15.6,327613.59097572305,4689341.506811454,19,T,5
2022/02/18/18:23:05.069006,359,1645226585,66303730,gps_data,42.337241666666664,-71.09256,15.6,327613.59097572305,4689341.506811454,19,T,5
2022/02/18/18:23:06.101470,360,1645226586,98992824,gps_data,42.337241666666664,-71.09256,15.6,327613.59097572305,4689341.506811454,19,T,5
2022/02/18/18:23:07.082197,361,1645226587,80070495,gps_data,42.33724,-71.09256,15.6,327613.5864214363,4689341.321740781,19,T,5
2022/02/18/18:23:08.093987,362,1645226588,92403888,gps_data,42.33724,-71.09256,15.7,327613.5864214363,4689341.321740781,19,T,5
2022/02/18/18:23:09.069860,363,1645226589,67268610,gps_data,42.33724,-71.09256,15.7,327613.5864214363,4689341.321740781,19,T,5
2022/02/18/18:23:10.102800,364,1645226590,100629568,gps_data,42.33724,-71.09256,15.8,327613.5864214363,4689341.321740781,19,T,5
2022/02/18/18:23:11.076986,365,1645226591,76333045,gps_data,42.33724,-71.09256166666667,15.8,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:12.093302,366,1645226592,90714454,gps_data,42.33724,-71.09256166666667,15.8,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:13.064026,367,1645226593,61418294,gps_data,42.33724,-71.09256166666667,15.8,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:14.096535,368,1645226594,94559669,gps_data,42.33724,-71.09256166666667,15.8,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:15.083682,369,1645226595,82759618,gps_data,42.33724,-71.09256166666667,15.7,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:16.096099,370,1645226596,92721939,gps_data,42.33724,-71.09256166666667,15.7,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:17.068093,371,1645226597,67564487,gps_data,42.33724,-71.09256166666667,15.6,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:18.104878,372,1645226598,102726221,gps_data,42.33724,-71.09256166666667,15.6,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:19.080390,373,1645226599,79561471,gps_data,42.33724,-71.09256166666667,15.5,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:20.100514,374,1645226600,98055362,gps_data,42.33724,-71.09256166666667,15.5,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:21.073828,375,1645226601,73050022,gps_data,42.33724,-71.09256333333333,15.4,327613.3118078022,4689341.328498579,19,T,5
2022/02/18/18:23:22.085866,376,1645226602,84388971,gps_data,42.33724,-71.09256333333333,15.4,327613.3118078022,4689341.328498579,19,T,5
2022/02/18/18:23:23.076720,377,1645226603,74525117,gps_data,42.33724,-71.09256333333333,15.3,327613.3118078022,4689341.328498579,19,T,5
2022/02/18/18:23:24.089961,378,1645226604,89215517,gps_data,42.33724,-71.09256166666667,15.3,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:25.068022,379,1645226605,65898895,gps_data,42.33724,-71.09256166666667,15.2,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:26.107892,380,1645226606,105720043,gps_data,42.33724,-71.09256166666667,15.0,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:27.088629,381,1645226607,88080167,gps_data,42.33724,-71.09256166666667,14.9,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:28.102959,382,1645226608,102484703,gps_data,42.33724,-71.09256166666667,14.7,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:29.081511,383,1645226609,79352378,gps_data,42.33724,-71.09256166666667,14.5,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:30.098486,384,1645226610,97950935,gps_data,42.33724,-71.09256166666667,14.3,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:31.069392,385,1645226611,68838119,gps_data,42.33724,-71.09256,14.0,327613.5864214363,4689341.321740781,19,T,5
2022/02/18/18:23:32.088961,386,1645226612,86783170,gps_data,42.33724,-71.09256,13.9,327613.5864214363,4689341.321740781,19,T,5
2022/02/18/18:23:33.068881,387,1645226613,66578149,gps_data,42.33724,-71.09256,13.8,327613.5864214363,4689341.321740781,19,T,5
2022/02/18/18:23:34.103374,388,1645226614,101537466,gps_data,42.33724,-71.09256166666667,13.8,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:35.077964,389,1645226615,76337814,gps_data,42.33724,-71.09256166666667,13.9,327613.44911461923,4689341.325119679,19,T,5
2022/02/18/18:23:36.093870,390,1645226616,93120574,gps_data,42.33723833333333,-71.09256166666667,13.9,327613.44456032896,4689341.140049006,19,T,5
2022/02/18/18:23:37.067604,391,1645226617,67020654,gps_data,42.33723833333333,-71.09256166666667,14.0,327613.44456032896,4689341.140049006,19,T,5
2022/02/18/18:23:38.101900,392,1645226618,101481914,gps_data,42.33723833333333,-71.09256166666667,14.1,327613.44456032896,4689341.140049006,19,T,5
2022/02/18/18:23:39.077034,393,1645226619,75085401,gps_data,42.33723833333333,-71.09256166666667,14.1,327613.44456032896,4689341.140049006,19,T,5
2022/02/18/18:23:40.096734,394,1645226620,93396902,gps_data,42.33723833333333,-71.09256166666667,14.1,327613.44456032896,4689341.140049006,19,T,5
